ensembl	log2FC
ENSG00000158796.17	-1.3161179440615
ENSG00000143258.17	-1.0297650237107
ENSG00000158850.15	-0.804639988537535
ENSG00000288093.1	-1.55591079231534
ENSG00000173110.8	-2.06025542311013
ENSG00000162746.15	-1.65555415769779
ENSG00000226889.5	-2.0009842343893
ENSG00000081721.12	-1.61800459725886
ENSG00000198929.13	-0.636527224660507
ENSG00000266144.1	-4.00233792505846
ENSG00000117143.14	-1.60261726397509
ENSG00000272574.1	-1.38813084672041
ENSG00000232995.7	-2.41776022455807
ENSG00000143179.16	-1.57042818268869
ENSG00000230898.1	-5.83765237097981
ENSG00000143157.12	-2.08768333488941
ENSG00000152382.6	-3.52614730930638
ENSG00000213068.3	-3.04778940262897
ENSG00000299905.1	-2.5300263852135
ENSG00000143190.23	-0.782215704035063
ENSG00000272033.1	-2.79118731952989
ENSG00000143164.16	-0.777031224707673
ENSG00000287282.1	-3.86519566296375
ENSG00000143156.14	-0.627182392762666
ENSG00000117475.14	-1.50262406460028
ENSG00000117479.15	-1.59765767826964
ENSG00000234604.2	-2.45512535504253
ENSG00000171806.12	-1.45295056391794
ENSG00000000457.14	-1.27735524370696
ENSG00000120370.14	-2.24143366140907
ENSG00000135845.10	-2.45559414407517
ENSG00000094975.15	-0.994493164004684
ENSG00000076321.11	-1.49218853020968
ENSG00000234741.11	-2.01208924877418
ENSG00000185278.16	-1.45665636913979
ENSG00000135870.13	-0.801974901260868
ENSG00000152061.24	-0.871612069211566
ENSG00000287697.2	-1.61059767972676
ENSG00000206659.1	-4.72221514295517
ENSG00000143207.21	-1.19466009731386
ENSG00000075391.18	-0.648489248680194
ENSG00000213057.5	-2.55828296319761
ENSG00000143322.22	-0.935702644518995
ENSG00000135837.18	-1.18589457419261
ENSG00000230124.8	-2.14106729157926
ENSG00000303906.1	-1.56541894424334
ENSG00000224810.1	-5.1611046851739
ENSG00000306613.1	-2.46099786393535
ENSG00000135828.11	-1.67105901038384
