ensembl_id	ensembl	log2FC	hgnc_symbol
ENSG00000225839	ENSG00000225839.2	-5.30761004718753	TRMT2B-AS1
ENSG00000225933	ENSG00000225933.1	-2.04513348806023	RPS14P5
ENSG00000225953	ENSG00000225953.6	-1.09504853486325	SATB2-AS1
ENSG00000225973	ENSG00000225973.4	-2.62494238740378	PIGBOS1
ENSG00000225975	ENSG00000225975.9	-1.88674840480707	ZNF567-DT
ENSG00000226045	ENSG00000226045.1	-2.83429178248358	ENSG00000226045
ENSG00000226082	ENSG00000226082.2	-6.05404463083086	RPS10P10
ENSG00000226133	ENSG00000226133.6	-4.98585931077407	LINC02794
ENSG00000226266	ENSG00000226266.9	-1.94456597176468	ENSG00000226266
ENSG00000226276	ENSG00000226276.1	-2.34239250155748	ENSG00000226276
ENSG00000226312	ENSG00000226312.7	-2.46455658136243	CFLAR-AS1
ENSG00000226330	ENSG00000226330.2	-1.85203707974639	PPP1R15B-AS1
ENSG00000226383	ENSG00000226383.8	-1.49475904276525	LINC01876
ENSG00000226419	ENSG00000226419.10	-1.9302258724875	SLC16A1-AS1
ENSG00000226476	ENSG00000226476.8	-1.84915820530445	LINC01748
ENSG00000226479	ENSG00000226479.4	-1.12189565045203	TMEM185B
ENSG00000226498	ENSG00000226498.2	-3.11610408783615	RPSAP21
ENSG00000226520	ENSG00000226520.1	-2.86969905906083	KIRREL1-IT1
ENSG00000226659	ENSG00000226659.3	-4.77232405882726	TSPAN14-AS1
ENSG00000226742	ENSG00000226742.4	-1.71288522532768	HSBP1L1
ENSG00000226846	ENSG00000226846.3	-5.3448625253609	LINC00348
ENSG00000226889	ENSG00000226889.5	-2.0009842343893	ATF6-DT
ENSG00000226950	ENSG00000226950.8	-1.06597849284471	DANCR
ENSG00000227036	ENSG00000227036.11	-1.52476295909733	LINC00511
ENSG00000227039	ENSG00000227039.9	-1.98594829034867	ITGB2-AS1
ENSG00000227051	ENSG00000227051.7	-3.76947568616758	C14orf132
ENSG00000227124	ENSG00000227124.12	-1.30136153797034	ZNF717
ENSG00000227200	ENSG00000227200.2	-3.11916270546374	ENSG00000227200
ENSG00000227204	ENSG00000227204.1	-5.77190049998169	RBMY2JP
ENSG00000227308	ENSG00000227308.3	-1.16068694724899	LINC02832
ENSG00000227331	ENSG00000227331.1	-2.34786232713097	RPL7AP22
ENSG00000227345	ENSG00000227345.9	-1.35710411618109	PARG
ENSG00000227379	ENSG00000227379.2	-3.1474119670405	PPIAP2
ENSG00000227479	ENSG00000227479.2	-3.10634452322604	ENSG00000227479
ENSG00000227542	ENSG00000227542.2	-2.09898413929492	MYO1B-AS1
ENSG00000227560	ENSG00000227560.1	-3.27803795655396	RPS15AP30
ENSG00000227627	ENSG00000227627.6	-2.64171652869008	ENSG00000227627
ENSG00000227630	ENSG00000227630.5	-2.19514944471449	LINC01132
ENSG00000227681	ENSG00000227681.6	-2.50531643737584	ENSG00000227681
ENSG00000227698	ENSG00000227698.2	-3.51211829013309	ENSG00000227698
ENSG00000227799	ENSG00000227799.1	-2.69899138151048	CDPF1P1
ENSG00000227848	ENSG00000227848.2	-2.34734836905015	SUCLA2-AS1
ENSG00000227885	ENSG00000227885.5	-1.07283678058881	ENSG00000227885
ENSG00000227959	ENSG00000227959.3	-1.51260018422218	EPHA2-AS1
ENSG00000227973	ENSG00000227973.1	-3.52107629594588	PIN4P1
ENSG00000228043	ENSG00000228043.6	-1.033063124119	SPOPL-DT
ENSG00000228097	ENSG00000228097.1	-3.86015545967242	MTATP6P11
ENSG00000228107	ENSG00000228107.1	-2.9426307670098	ENSG00000228107
ENSG00000228150	ENSG00000228150.2	-1.46527098914974	ENSG00000228150
ENSG00000228157	ENSG00000228157.5	-1.96275619387273	ENSG00000228157
ENSG00000228169	ENSG00000228169.3	-5.32418004117563	PPIAP19
ENSG00000228251	ENSG00000228251.1	-2.92044742429856	ENSG00000228251
ENSG00000228315	ENSG00000228315.13	-1.30897471614631	GUSBP11
ENSG00000228350	ENSG00000228350.2	-1.47092405688463	LINC02585
ENSG00000228395	ENSG00000228395.4	-1.23098725344781	ENSG00000228395
ENSG00000228409	ENSG00000228409.9	-3.49731659130102	CCT6P1
ENSG00000228437	ENSG00000228437.5	-2.75178640037202	LINC02474
ENSG00000228446	ENSG00000228446.2	-2.02945245163655	ANKRD49P1
ENSG00000228477	ENSG00000228477.1	-2.84670172346181	ENSG00000228477
ENSG00000228506	ENSG00000228506.5	-1.65283505956438	PNISR-AS1
ENSG00000228521	ENSG00000228521.3	-1.91047287053881	ENSG00000228521
ENSG00000228526	ENSG00000228526.9	-3.39942559773613	MIR34AHG
ENSG00000228624	ENSG00000228624.9	-1.20768080352748	HDAC2-AS2
ENSG00000228629	ENSG00000228629.3	-2.35701950422894	ENSG00000228629
ENSG00000228649	ENSG00000228649.12	-3.64020104910823	SNHG26
ENSG00000228696	ENSG00000228696.12	-1.18698575155018	ARL17B
ENSG00000228705	ENSG00000228705.5	-1.95280876494163	LINC00659
ENSG00000228742	ENSG00000228742.12	-1.97956465027457	LINC02577
ENSG00000228794	ENSG00000228794.13	-1.2178204771834	LINC01128
ENSG00000228808	ENSG00000228808.1	-2.12668269919507	HMGB3P4
ENSG00000228828	ENSG00000228828.1	-3.17904623413038	TLK2P2
ENSG00000228869	ENSG00000228869.1	-4.58315213346585	COX4I1P2
ENSG00000229007	ENSG00000229007.1	-5.42918079369083	EXOSC3P1
ENSG00000229023	ENSG00000229023.1	-3.3394490591059	RAB1AP1
ENSG00000229056	ENSG00000229056.3	-3.90585730696654	HECW2-AS1
ENSG00000229087	ENSG00000229087.1	-4.48089265008449	RPS26P18
ENSG00000229109	ENSG00000229109.3	-1.6224542048955	FRMD3-AS1
ENSG00000229152	ENSG00000229152.2	-3.22778567979349	ANKRD10-IT1
ENSG00000229155	ENSG00000229155.3	-2.07421902484165	LINC02038
ENSG00000229167	ENSG00000229167.3	-1.5441341676869	ENSG00000229167
ENSG00000229241	ENSG00000229241.1	-2.51097277181428	PNPT1P1
ENSG00000229276	ENSG00000229276.1	-1.78452351522261	REV3L-IT1
ENSG00000229291	ENSG00000229291.3	-4.36442545492023	LINC02768
ENSG00000229326	ENSG00000229326.3	-4.86846036446731	RPL17P15
ENSG00000229388	ENSG00000229388.2	-1.78167126921463	TAF12-DT
ENSG00000229404	ENSG00000229404.7	-1.49946904808443	LINC00858
ENSG00000229419	ENSG00000229419.1	-2.60087404660487	RALGAPA1P1
ENSG00000229422	ENSG00000229422.2	-2.11055462877521	ENSG00000229422
ENSG00000229431	ENSG00000229431.2	-2.32721593114018	MED8-AS1
ENSG00000229447	ENSG00000229447.2	-2.57486937479216	ENSG00000229447
ENSG00000229473	ENSG00000229473.2	-2.06020887631754	RGS17P1
ENSG00000229521	ENSG00000229521.2	-2.84820455474393	MYCBP2-AS2
ENSG00000229539	ENSG00000229539.3	-1.15355795986241	PANK2-AS1
ENSG00000229587	ENSG00000229587.2	-4.4058175157936	ENSG00000229587
ENSG00000229589	ENSG00000229589.1	-2.88854566576111	ACVR2B-AS1
ENSG00000229623	ENSG00000229623.1	-1.45026272563288	METTL21AP1
ENSG00000229660	ENSG00000229660.1	-2.63515143230457	ENSG00000229660
ENSG00000229668	ENSG00000229668.1	-4.46695226584393	ENSG00000229668
ENSG00000229677	ENSG00000229677.1	-1.66297494612163	RPL17P28
ENSG00000229782	ENSG00000229782.2	-2.23699563151373	SPNS2-AS1
ENSG00000229820	ENSG00000229820.2	-2.08565104443576	DNAJC8P4
ENSG00000229832	ENSG00000229832.1	-2.14065142353902	ENSG00000229832
ENSG00000229891	ENSG00000229891.5	-2.14188608383349	LINC01315
ENSG00000229917	ENSG00000229917.2	-2.13729625289561	RPL7P46
ENSG00000229944	ENSG00000229944.3	-1.20331059801703	EIF4EP2
ENSG00000229989	ENSG00000229989.7	-1.75338398786634	MIR181A1HG
ENSG00000230002	ENSG00000230002.3	-2.11834800217025	ALMS1-IT1
ENSG00000230063	ENSG00000230063.1	-1.60781531322478	ENSG00000230063
ENSG00000230081	ENSG00000230081.2	-2.5135999450814	HSPE1P28
ENSG00000230124	ENSG00000230124.8	-2.14106729157926	ACBD6
ENSG00000230400	ENSG00000230400.4	-4.87882728464281	LINC01747
ENSG00000230470	ENSG00000230470.1	-3.82761237165289	ENSG00000230470
ENSG00000230551	ENSG00000230551.4	-1.00959116022075	ENSG00000230551
ENSG00000230581	ENSG00000230581.2	-1.35099280021652	ACTG1P14
ENSG00000230590	ENSG00000230590.13	-1.8959281396423	FTX
ENSG00000230701	ENSG00000230701.2	-2.53260217249969	FBXW4P1
ENSG00000230789	ENSG00000230789.2	-2.38038688115115	ARHGAP26-IT1
ENSG00000230844	ENSG00000230844.4	-1.73534427140772	ZNF674-AS1
ENSG00000230898	ENSG00000230898.1	-5.83765237097981	ENSG00000230898
ENSG00000230935	ENSG00000230935.1	-5.43278148854945	RPS3P1
ENSG00000230943	ENSG00000230943.5	-1.99602643033564	LINC02541
ENSG00000230969	ENSG00000230969.3	-2.39394101880672	LINC02090
ENSG00000230992	ENSG00000230992.3	-3.49912895511298	FAM201B
ENSG00000231047	ENSG00000231047.1	-4.9177834543636	GCNT1P3
ENSG00000231050	ENSG00000231050.4	-2.07975535784113	GNB1-DT
ENSG00000231074	ENSG00000231074.12	-1.24124510920339	HCG18
ENSG00000231083	ENSG00000231083.2	-2.45474241775231	ENSG00000231083
ENSG00000231107	ENSG00000231107.3	-1.77700041245748	LINC01508
ENSG00000231125	ENSG00000231125.2	-2.16207476354945	ENSG00000231125
ENSG00000231131	ENSG00000231131.11	-2.00169238944817	LNCAROD
ENSG00000231153	ENSG00000231153.1	-5.81462636394554	ENSG00000231153
ENSG00000231154	ENSG00000231154.2	-2.14458282669078	MORF4L2-AS1
ENSG00000231181	ENSG00000231181.1	-2.32170212694156	ENSG00000231181
ENSG00000231241	ENSG00000231241.1	-2.81568779149333	RPS3AP3
ENSG00000231307	ENSG00000231307.1	-3.64139608218075	RPS3P2
ENSG00000231344	ENSG00000231344.1	-5.6912915894199	ENSG00000231344
ENSG00000231365	ENSG00000231365.8	-1.40792229278149	WARS2-AS1
ENSG00000231439	ENSG00000231439.5	-3.97584945181532	WASIR2
ENSG00000231466	ENSG00000231466.2	-2.12856436663009	PHF10P2
ENSG00000231490	ENSG00000231490.1	-7.46318129484099	RPL7L1P2
ENSG00000231508	ENSG00000231508.1	-1.774461205517	RPL34P20
ENSG00000231535	ENSG00000231535.9	-3.12980443761687	LINC00278
ENSG00000231563	ENSG00000231563.4	-1.13235383762187	ENSG00000231563
ENSG00000231607	ENSG00000231607.16	-1.25030001315092	DLEU2
ENSG00000231711	ENSG00000231711.3	-1.84200431104991	LINC00899
ENSG00000231721	ENSG00000231721.9	-3.36311995834528	LINC-PINT
ENSG00000231728	ENSG00000231728.5	-1.71726296260936	TMSB15B-AS1
ENSG00000231802	ENSG00000231802.1	-6.58112113038368	DNAJB6P3
ENSG00000231871	ENSG00000231871.5	-1.94555327544183	IPO9-AS1
ENSG00000231888	ENSG00000231888.1	-5.51516614163798	MTND5P15
ENSG00000231920	ENSG00000231920.2	-1.43507430314827	NEBL-AS1
ENSG00000231940	ENSG00000231940.1	-1.21548928179437	RPS7P3
ENSG00000231948	ENSG00000231948.2	-3.11004076905412	HS1BP3-IT1
ENSG00000231981	ENSG00000231981.3	-3.80059430516174	RPL7L1P12
ENSG00000231992	ENSG00000231992.2	-2.36605108918343	ENSG00000231992
ENSG00000232015	ENSG00000232015.2	-2.63943362806403	HSPE1P25
ENSG00000232021	ENSG00000232021.10	-1.40609155871757	LEF1-AS1
ENSG00000232023	ENSG00000232023.4	-1.97827905786547	LINC01807
ENSG00000232036	ENSG00000232036.2	-6.29256347638578	ENSG00000232036
ENSG00000232065	ENSG00000232065.3	-1.35716879871512	LINC01063
ENSG00000232079	ENSG00000232079.8	-5.26954249748588	LINC01697
ENSG00000232233	ENSG00000232233.2	-1.46846436534588	LINC02043
ENSG00000232303	ENSG00000232303.2	-1.55604507663079	DFFBP1
ENSG00000232347	ENSG00000232347.2	-1.89895772832418	ENSG00000232347
ENSG00000232445	ENSG00000232445.3	-3.35996462486034	EMSLR
ENSG00000232454	ENSG00000232454.2	-2.01979506392538	ENSG00000232454
ENSG00000232466	ENSG00000232466.1	-3.34462221094398	H3P31
ENSG00000232480	ENSG00000232480.4	-2.47347117603397	TGFB2-AS1
ENSG00000232485	ENSG00000232485.5	-2.17924018006416	RPL37A-DT
ENSG00000232486	ENSG00000232486.1	-2.02713704883043	DEPDC1P2
ENSG00000232499	ENSG00000232499.2	-3.11677819915501	ENSG00000232499
ENSG00000232533	ENSG00000232533.4	-1.17664665671118	FAM131B-AS2
ENSG00000232679	ENSG00000232679.4	-1.47601738321697	LINC01705
ENSG00000232693	ENSG00000232693.2	-1.18632113199543	ENSG00000232693
ENSG00000232716	ENSG00000232716.2	-1.86237232458395	ENSG00000232716
ENSG00000232724	ENSG00000232724.1	-1.67958204141604	TRIM80P
ENSG00000232838	ENSG00000232838.4	-3.78280259482906	PET117
ENSG00000232891	ENSG00000232891.1	-4.31206328300806	ENSG00000232891
ENSG00000232936	ENSG00000232936.7	-4.22477696149156	PANK1-AS1
ENSG00000232956	ENSG00000232956.11	-3.61268788555406	SNHG15
ENSG00000232995	ENSG00000232995.7	-2.41776022455807	ENSG00000232995
ENSG00000233006	ENSG00000233006.9	-1.75284552941816	MIR3936HG
ENSG00000233010	ENSG00000233010.1	-6.3832235133691	RPEP4
ENSG00000233012	ENSG00000233012.3	-2.11908138417865	HDAC1P2
ENSG00000233016	ENSG00000233016.10	-1.68721455215837	SNHG7
ENSG00000233040	ENSG00000233040.2	-2.8307358044434	FAM204BP
ENSG00000233072	ENSG00000233072.1	-2.97693671426188	RPS15AP6
ENSG00000233101	ENSG00000233101.11	-1.39367427937163	HOXB-AS3
ENSG00000233153	ENSG00000233153.7	-5.58330016336925	UBE2E2-DT
ENSG00000233203	ENSG00000233203.8	-1.01289317139918	DHCR24-DT
ENSG00000233220	ENSG00000233220.4	-1.5344870062277	PRDM10-DT
ENSG00000233423	ENSG00000233423.1	-5.30695470181314	ENSG00000233423
ENSG00000233429	ENSG00000233429.9	-1.92131023607384	HOTAIRM1
ENSG00000233435	ENSG00000233435.2	-1.82730995885849	AGGF1P2
ENSG00000233532	ENSG00000233532.7	-1.4461017293458	LINC00460
ENSG00000233559	ENSG00000233559.3	-1.25371580648874	LINC00513
ENSG00000233602	ENSG00000233602.1	-2.43025678597283	ERI3-IT1
ENSG00000233695	ENSG00000233695.2	-1.09227615823929	GAS6-AS1
ENSG00000233760	ENSG00000233760.4	-1.89374472665673	LINC03095
ENSG00000233797	ENSG00000233797.5	-1.26926101701561	UFL1-AS1
ENSG00000233834	ENSG00000233834.8	-1.49859017144895	GIRGL
ENSG00000233875	ENSG00000233875.1	-2.30790071693826	ENSG00000233875
ENSG00000233942	ENSG00000233942.2	-2.32872613586159	ENSG00000233942
ENSG00000234147	ENSG00000234147.5	-5.45941216556139	ENSG00000234147
ENSG00000234219	ENSG00000234219.1	-1.87966439291883	CDCA4P4
ENSG00000234432	ENSG00000234432.4	-1.10029211030022	LINC02983
ENSG00000234492	ENSG00000234492.7	-1.63134996848357	RPL34-DT
ENSG00000234545	ENSG00000234545.8	-1.40631337862461	FAM133B
ENSG00000234584	ENSG00000234584.2	-1.70752972992092	ENSG00000234584
ENSG00000234602	ENSG00000234602.9	-2.12770820024574	MCIDAS
ENSG00000234604	ENSG00000234604.2	-2.45512535504253	ENSG00000234604
ENSG00000234608	ENSG00000234608.10	-1.35246434587735	MAPKAPK5-AS1
ENSG00000234616	ENSG00000234616.9	-2.89858417838228	JRK
ENSG00000234678	ENSG00000234678.3	-1.66362379669137	ELF3-AS1
ENSG00000234705	ENSG00000234705.4	-3.59137875289063	HMGA1P4
ENSG00000234709	ENSG00000234709.2	-2.67587894563941	UPF3AP3
ENSG00000234737	ENSG00000234737.1	-2.48733187598382	KRT18P15
ENSG00000234741	ENSG00000234741.11	-2.01208924877418	GAS5
ENSG00000234753	ENSG00000234753.8	-2.70291058063751	FOXP4-AS1
ENSG00000234771	ENSG00000234771.3	-1.5144312129195	SLC25A25-AS1
ENSG00000234788	ENSG00000234788.1	-2.89093740093484	HSPA8P3
ENSG00000234869	ENSG00000234869.2	-2.29522114019171	LINC02925
ENSG00000234883	ENSG00000234883.8	-5.50273135587922	MIR155HG
ENSG00000234884	ENSG00000234884.3	-2.67580693879462	GRK3-AS1
ENSG00000234912	ENSG00000234912.12	-2.91367585178952	SNHG20
ENSG00000234949	ENSG00000234949.3	-2.25171043395879	RAB17-DT
ENSG00000234981	ENSG00000234981.1	-1.66408611640028	RPL7AP20
ENSG00000235018	ENSG00000235018.1	-2.36674688033705	RPL17P48
ENSG00000235088	ENSG00000235088.1	-5.15026832096691	ENSG00000235088
ENSG00000235109	ENSG00000235109.8	-1.60908370771732	ZSCAN31
ENSG00000235194	ENSG00000235194.9	-1.21574505213041	PPP1R3E
ENSG00000235214	ENSG00000235214.2	-2.76228111477741	FAM83C-AS1
ENSG00000235244	ENSG00000235244.7	-2.72605142197101	DANT2
ENSG00000235262	ENSG00000235262.1	-2.04282916841746	KDM5C-IT1
ENSG00000235280	ENSG00000235280.2	-1.87317003058186	MCF2L-AS1
ENSG00000235284	ENSG00000235284.1	-4.21671759262919	SNORD62A
ENSG00000235313	ENSG00000235313.1	-1.86839313486468	HM13-IT1
ENSG00000235419	ENSG00000235419.6	-1.82318371035145	ENSG00000235419
ENSG00000235432	ENSG00000235432.1	-2.79346787675015	ENSG00000235432
ENSG00000235448	ENSG00000235448.4	-1.23606349906742	LURAP1L-AS1
ENSG00000235493	ENSG00000235493.3	-1.90486667291722	LINC01967
ENSG00000235501	ENSG00000235501.10	-1.76232338566977	CNN3-DT
ENSG00000235529	ENSG00000235529.3	-3.77531655580922	AGAP1-IT1
ENSG00000235530	ENSG00000235530.8	-1.72203583352071	TMEM11-DT
ENSG00000235545	ENSG00000235545.2	-2.65018090229429	DOCK7-DT
ENSG00000235560	ENSG00000235560.5	-2.37391945105298	ZNF747-DT
ENSG00000235601	ENSG00000235601.2	-5.14205969948788	BARX1-DT
ENSG00000235613	ENSG00000235613.2	-2.89033517964659	NSRP1P1
ENSG00000235631	ENSG00000235631.2	-5.00828102027527	RNF148
ENSG00000235726	ENSG00000235726.8	-1.57305692071596	ENSG00000235726
ENSG00000235786	ENSG00000235786.1	-3.13821239780724	ZNRF3-IT1
ENSG00000235831	ENSG00000235831.9	-2.23631274128726	BHLHE40-AS1
ENSG00000235834	ENSG00000235834.1	-3.10438468910348	ENSG00000235834
ENSG00000235843	ENSG00000235843.1	-2.42518618635644	ENSG00000235843
ENSG00000235899	ENSG00000235899.5	-2.53774798926144	LINC01564
ENSG00000235908	ENSG00000235908.1	-3.08439215751824	RHOA-IT1
ENSG00000236039	ENSG00000236039.4	-1.22199163370567	LINC02889
ENSG00000236081	ENSG00000236081.2	-2.06681162546341	ELFN1-AS1
ENSG00000236088	ENSG00000236088.13	-1.57228415038012	COX10-DT
ENSG00000236098	ENSG00000236098.2	-2.1150481212843	ENSG00000236098
ENSG00000236144	ENSG00000236144.10	-2.09768674144954	TMEM147-AS1
ENSG00000236194	ENSG00000236194.3	-2.09459098466521	ENSG00000236194
ENSG00000236200	ENSG00000236200.8	-2.63127312392583	KDM4A-AS1
ENSG00000236287	ENSG00000236287.8	-1.74057684142015	ZBED5
ENSG00000236308	ENSG00000236308.1	-2.86158095540615	ENSG00000236308
ENSG00000236330	ENSG00000236330.1	-2.03344124158291	RPL5P9
ENSG00000236337	ENSG00000236337.1	-2.26740827183772	FMR1-IT1
ENSG00000236423	ENSG00000236423.9	-1.34062821638511	LINC01134
ENSG00000236499	ENSG00000236499.4	-1.07021589836148	LINC00896
ENSG00000236519	ENSG00000236519.3	-1.20619885165568	LINC01424
ENSG00000236581	ENSG00000236581.10	-6.07333030901994	STARD13-AS
ENSG00000236618	ENSG00000236618.4	-2.07908890831316	PITPNA-AS1
ENSG00000236636	ENSG00000236636.2	-2.55889787934924	UBA5P1
ENSG00000236646	ENSG00000236646.1	-2.74328943309299	LAMTOR5P1
ENSG00000236662	ENSG00000236662.1	-2.44741609447573	ENSG00000236662
ENSG00000236670	ENSG00000236670.1	-3.16998986788738	KRT18P5
ENSG00000236682	ENSG00000236682.5	-1.62135039833489	MAP3K2-DT
ENSG00000236751	ENSG00000236751.5	-2.4852961218564	LINC01186
ENSG00000236780	ENSG00000236780.8	-1.67215724717978	LINC01829
ENSG00000236794	ENSG00000236794.5	-2.46048647607845	BCRP8
ENSG00000236842	ENSG00000236842.2	-3.10404396712874	ENSG00000236842
ENSG00000236877	ENSG00000236877.2	-3.12624311993732	SETD6P1
ENSG00000236908	ENSG00000236908.3	-1.4763944332837	LINC02827
ENSG00000236924	ENSG00000236924.4	-1.0402131384499	ENSG00000236924
ENSG00000237061	ENSG00000237061.1	-2.68428342254728	ENSG00000237061
ENSG00000237149	ENSG00000237149.6	-1.10025607727724	ZNF503-AS2
ENSG00000237187	ENSG00000237187.10	-1.86762162437307	NR2F1-AS1
ENSG00000237200	ENSG00000237200.1	-4.52125434214848	ZBTB40-IT1
ENSG00000237260	ENSG00000237260.1	-2.01983018568361	PPIAP67
ENSG00000237280	ENSG00000237280.1	-2.55315316478848	ENSG00000237280
ENSG00000237330	ENSG00000237330.3	-2.65944990632888	RNF223
ENSG00000237357	ENSG00000237357.3	-2.28348396780487	FAM88E
ENSG00000237373	ENSG00000237373.1	-1.93076311691614	BRWD1-IT1
ENSG00000237506	ENSG00000237506.3	-4.92334767375932	RPSAP15
ENSG00000237523	ENSG00000237523.3	-1.35028209894378	LINC00857
ENSG00000237631	ENSG00000237631.2	-1.49820470367003	PARK7P2
ENSG00000237646	ENSG00000237646.1	-1.83306805274572	HLCS-IT1
ENSG00000237765	ENSG00000237765.8	-1.24947518689152	FAM200B
ENSG00000237773	ENSG00000237773.9	-1.53064075513742	ENSG00000237773
ENSG00000237788	ENSG00000237788.1	-1.27386707713963	GLYR1P1
ENSG00000237807	ENSG00000237807.5	-1.66371613725602	LINC02984
ENSG00000237810	ENSG00000237810.3	-2.3401104107968	ENSG00000237810
ENSG00000237813	ENSG00000237813.5	-2.79422192318891	ENSG00000237813
ENSG00000237883	ENSG00000237883.5	-1.80070297698817	DGUOK-AS1
ENSG00000237886	ENSG00000237886.3	-1.02946023427837	NALT1
ENSG00000237887	ENSG00000237887.1	-2.77818034055645	RPL23AP32
ENSG00000237903	ENSG00000237903.1	-5.86631098753758	ENSG00000237903
ENSG00000237950	ENSG00000237950.4	-2.93687165516725	LINC02918
ENSG00000238058	ENSG00000238058.3	-1.93901522087415	CAMSAP1-DT
ENSG00000238061	ENSG00000238061.2	-1.74847420919267	ENSG00000238061
ENSG00000238062	ENSG00000238062.7	-3.62828646695624	SPATA3-AS1
ENSG00000238082	ENSG00000238082.1	-2.42898940331287	NUDCP2
ENSG00000238083	ENSG00000238083.10	-1.11351993772378	LRRC37A2
ENSG00000238120	ENSG00000238120.3	-1.34031542072241	LINC01589
ENSG00000238123	ENSG00000238123.2	-3.7530228107914	MID1IP1-AS1
ENSG00000238178	ENSG00000238178.8	-1.92257417268266	MAGEB17-AS1
ENSG00000238227	ENSG00000238227.8	-1.9152889551165	TMEM250
ENSG00000238259	ENSG00000238259.1	-2.72533689766039	PHF5AP5
ENSG00000238279	ENSG00000238279.4	-4.01305703345383	ENSG00000238279
ENSG00000238286	ENSG00000238286.1	-1.15818768848847	SLC35E1P1
ENSG00000238297	ENSG00000238297.2	-4.16743042588574	ENSG00000238297
ENSG00000238317	ENSG00000238317.2	-2.31903597469514	SNORD11
ENSG00000238344	ENSG00000238344.1	-6.34054393659625	SNORD126
ENSG00000238386	ENSG00000238386.1	-6.30758215261449	RNU7-48P
ENSG00000238390	ENSG00000238390.1	-2.91484556714096	ENSG00000238390
ENSG00000238423	ENSG00000238423.1	-2.84441942020059	SNORD42B
ENSG00000238578	ENSG00000238578.1	-2.91114520228527	SNORD4A
ENSG00000238713	ENSG00000238713.1	-6.84754610217061	ENSG00000238713
ENSG00000238719	ENSG00000238719.1	-5.50826217308075	RNU7-96P
ENSG00000238731	ENSG00000238731.1	-5.36121576874628	RNU7-90P
ENSG00000238754	ENSG00000238754.1	-3.8268882556914	SCARNA18B
ENSG00000238835	ENSG00000238835.1	-2.07095357900489	SCARNA18
ENSG00000238966	ENSG00000238966.1	-6.38515335870596	ENSG00000238966
ENSG00000239040	ENSG00000239040.1	-2.05997609666005	ENSG00000239040
ENSG00000239043	ENSG00000239043.1	-2.44772655813276	SNORD127
ENSG00000239280	ENSG00000239280.1	-2.79374472328369	DBTP1
ENSG00000239291	ENSG00000239291.1	-2.39545908872409	ENSG00000239291
ENSG00000239305	ENSG00000239305.7	-1.58409412019263	RNF103
ENSG00000239306	ENSG00000239306.5	-1.46077859326376	RBM14
ENSG00000239382	ENSG00000239382.11	-1.33834986803652	ALKBH6
ENSG00000239419	ENSG00000239419.3	-1.79085242923005	RN7SL535P
ENSG00000239466	ENSG00000239466.3	-2.47801323438499	RN7SL552P
