ensembl	log2FC
ENSG00000232273.1	6.38499897928988
ENSG00000237749.4	5.75805906764099
ENSG00000163879.11	4.52475131138346
ENSG00000134690.11	0.728879477514225
ENSG00000300156.1	5.77419710402011
ENSG00000300137.1	6.64771446516974
ENSG00000214141.4	6.49277928293275
ENSG00000297428.1	4.89948077426657
ENSG00000235673.1	7.10938373616627
ENSG00000204084.14	0.930868256981322
ENSG00000303267.1	4.30638636537673
ENSG00000224592.6	3.91958497927711
ENSG00000265596.1	6.10567360428868
ENSG00000286552.2	7.42212311248042
ENSG00000284632.2	5.44984315072453
ENSG00000214114.9	0.965523910283606
ENSG00000308667.1	3.2968038300206
ENSG00000183682.8	4.18797110799272
ENSG00000307396.1	5.55320139633092
ENSG00000237624.1	4.56467899505
ENSG00000295266.1	8.89219605424399
ENSG00000228060.4	7.47814289609282
ENSG00000294134.1	7.31079128889454
ENSG00000293757.1	6.32140927653857
ENSG00000116983.13	0.990739585830293
ENSG00000225333.6	5.90962576835566
ENSG00000116985.12	1.73386726180519
ENSG00000284678.2	2.76838999090044
ENSG00000301696.1	6.13095629634349
ENSG00000131238.18	1.35909301282046
ENSG00000188800.6	5.55202086398843
ENSG00000084073.10	0.649689219050591
ENSG00000300794.1	8.22132134966488
ENSG00000213172.3	6.54068469837219
ENSG00000260920.2	1.16459251484265
ENSG00000187815.10	0.837731884428615
ENSG00000164002.12	6.81298491375511
ENSG00000236505.1	7.03258554113847
ENSG00000117016.10	1.934594278786
ENSG00000171790.16	3.65068898303188
ENSG00000307448.1	6.12144710054606
ENSG00000197273.4	3.10709799517511
ENSG00000177181.15	1.73234678751212
ENSG00000186409.19	1.68304239553611
ENSG00000285728.4	0.988898109822675
ENSG00000234917.2	1.70192943048832
ENSG00000164007.11	6.34309159717338
ENSG00000117385.16	0.882707662814563
ENSG00000164008.17	0.794355411546436
ENSG00000293683.2	6.04517503820322
ENSG00000274386.6	2.32152763143264
