Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2025	Positive Regulation of Long-Term Synaptic Potentiation (GO:1900273)	3/14	3.524811e-05	2.266025e-02	0	0	5.962537e+01	6.113448e+02	APP;EPHB2;LGMN
GO_Biological_Process_2025	Neuron Projection Organization (GO:0106027)	3/17	6.517809e-05	2.266025e-02	0	0	4.684144e+01	4.514760e+02	APP;EPHB2;LGMN
GO_Biological_Process_2025	Regulation of Receptor Recycling (GO:0001919)	3/17	6.517809e-05	2.266025e-02	0	0	4.684144e+01	4.514760e+02	ECE1;LDLR;TBC1D16
GO_Biological_Process_2025	Transport Along Microtubule (GO:0010970)	3/20	1.081578e-04	2.338751e-02	0	0	3.856949e+01	3.522135e+02	APP;BAG3;COPG2
GO_Biological_Process_2025	Regulation of Apoptotic Process (GO:0042981)	12/704	1.121166e-04	2.338751e-02	0	0	4.063302e+00	3.695968e+01	APP;EGR1;HIP1;HSPA5;MAGED1;BAG3;PLK1;HSPB1;CTSD;EGFR;CD44;IGF1R
GO_Biological_Process_2025	Positive Regulation of Interleukin-1 Beta Production (GO:0032731)	4/56	1.393834e-04	2.422948e-02	0	0	1.696923e+01	1.506576e+02	APP;EGR1;HSPB1;MYD88
GO_Biological_Process_2025	Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404)	3/25	2.145291e-04	2.504795e-02	0	0	2.979620e+01	2.516905e+02	APP;LDLR;MYD88
GO_Biological_Process_2025	Positive Regulation of Interleukin-1 Production (GO:0032732)	4/63	2.204488e-04	2.504795e-02	0	0	1.495066e+01	1.258822e+02	APP;EGR1;HSPB1;MYD88
GO_Biological_Process_2025	Dendritic Spine Organization (GO:0097061)	3/26	2.416872e-04	2.504795e-02	0	0	2.849928e+01	2.373382e+02	EPHB2;IGF1R;LGMN
GO_Biological_Process_2025	Regulation of miRNA Transcription (GO:1902893)	4/66	2.638791e-04	2.504795e-02	0	0	1.422509e+01	1.172150e+02	FOSL1;APP;EGR1;EGFR
GO_Biological_Process_2025	Positive Regulation of Synaptic Plasticity (GO:0031915)	2/6	3.238299e-04	2.504795e-02	0	0	1.081630e+02	8.691217e+02	CDC20;EPHB2
GO_Biological_Process_2025	Lipoprotein Metabolic Process (GO:0042157)	2/6	3.238299e-04	2.504795e-02	0	0	1.081630e+02	8.691217e+02	APP;CTSD
GO_Biological_Process_2025	Metaphase/Anaphase Transition of Cell Cycle (GO:0044784)	2/6	3.238299e-04	2.504795e-02	0	0	1.081630e+02	8.691217e+02	CDC20;PLK1
GO_Biological_Process_2025	Regulation of Long-Term Synaptic Potentiation (GO:1900271)	3/29	3.362141e-04	2.504795e-02	0	0	2.520710e+01	2.016004e+02	APP;EPHB2;LGMN
GO_Biological_Process_2025	Negative Regulation of Apoptotic Process (GO:0043066)	9/475	3.973352e-04	2.762804e-02	0	0	4.417066e+00	3.458886e+01	GRN;HSPA5;BAG3;PLK1;HSPB1;EGFR;CD44;LGMN;IGF1R
GO_Biological_Process_2025	Negative Regulation of Microglial Cell Activation (GO:1903979)	2/7	4.519745e-04	2.946309e-02	0	0	8.652609e+01	6.664140e+02	GRN;LDLR
GO_Biological_Process_2025	Positive Regulation of Ubiquitin Protein Ligase Activity (GO:1904668)	2/8	6.007888e-04	3.504218e-02	0	0	7.210145e+01	5.347957e+02	CDC20;PLK1
GO_Biological_Process_2025	Regulation of Interleukin-1 Beta Production (GO:0032651)	4/82	6.047547e-04	3.504218e-02	0	0	1.129801e+01	8.372599e+01	APP;EGR1;HSPB1;MYD88
GO_Biological_Process_2025	Cellular Response to Amyloid-Beta (GO:1904646)	3/36	6.415225e-04	3.521621e-02	0	0	1.985315e+01	1.459537e+02	APP;IGF1R;LGMN
GO_Biological_Process_2025	Response to Yeast (GO:0001878)	2/10	9.596562e-04	5.004607e-02	0	0	5.407065e+01	3.757335e+02	APP;CHAMP1
GO_Biological_Process_2025	Positive Regulation of Gene Expression, Epigenetic (GO:0141137)	3/43	1.082789e-03	5.377854e-02	0	0	1.637308e+01	1.117989e+02	APP;WBP2;ASH2L
GO_Biological_Process_2025	Neuron Projection Maintenance (GO:1990535)	2/11	1.169327e-03	5.421760e-02	0	0	4.806039e+01	3.244714e+02	APP;EPHB2
GO_Biological_Process_2025	Response to Amyloid-Beta (GO:1904645)	3/45	1.236602e-03	5.421760e-02	0	0	1.559184e+01	1.043934e+02	APP;IGF1R;LGMN
GO_Biological_Process_2025	Antifungal Humoral Response (GO:0019732)	2/12	1.398904e-03	5.421760e-02	0	0	4.325217e+01	2.842561e+02	APP;CHAMP1
GO_Biological_Process_2025	Astrocyte Activation (GO:0048143)	2/12	1.398904e-03	5.421760e-02	0	0	4.325217e+01	2.842561e+02	APP;GRN
GO_Biological_Process_2025	Peptidyl-Tyrosine Autophosphorylation (GO:0038083)	2/12	1.398904e-03	5.421760e-02	0	0	4.325217e+01	2.842561e+02	EGFR;IGF1R
GO_Biological_Process_2025	Positive Regulation of miRNA Transcription (GO:1902895)	3/47	1.403524e-03	5.421760e-02	0	0	1.488162e+01	9.775392e+01	FOSL1;EGR1;EGFR
GO_Biological_Process_2025	Positive Regulation of Chromosome Separation (GO:1905820)	2/13	1.648199e-03	5.958421e-02	0	0	3.931818e+01	2.519537e+02	INCENP;NCAPD2
GO_Biological_Process_2025	Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	3/51	1.778286e-03	5.958421e-02	0	0	1.363874e+01	8.636192e+01	EGR1;WBP2;ASH2L
GO_Biological_Process_2025	Signal Transduction by P53 Class Mediator (GO:0072331)	3/52	1.880780e-03	5.958421e-02	0	0	1.335972e+01	8.384653e+01	PPP1R13B;GTSE1;NDRG1
GO_Biological_Process_2025	Negative Regulation of Neuroinflammatory Response (GO:0150079)	2/14	1.917026e-03	5.958421e-02	0	0	3.603986e+01	2.255007e+02	GRN;LDLR
GO_Biological_Process_2025	Regulation of Macromolecule Metabolic Process (GO:0060255)	2/14	1.917026e-03	5.958421e-02	0	0	3.603986e+01	2.255007e+02	LDLR;TBC1D16
GO_Biological_Process_2025	Positive Regulation of Endothelial Cell Chemotaxis (GO:2001028)	2/14	1.917026e-03	5.958421e-02	0	0	3.603986e+01	2.255007e+02	HSPB1;LGMN
GO_Biological_Process_2025	Positive Regulation of miRNA Metabolic Process (GO:2000630)	3/53	1.986888e-03	5.958421e-02	0	0	1.309187e+01	8.144694e+01	FOSL1;EGR1;EGFR
GO_Biological_Process_2025	Negative Regulation of Programmed Cell Death (GO:0043069)	7/382	2.163668e-03	5.958421e-02	0	0	4.190559e+00	2.571306e+01	HSPA5;BAG3;PLK1;HSPB1;EGFR;CD44;IGF1R
GO_Biological_Process_2025	Negative Regulation of Macrophage Activation (GO:0043031)	2/15	2.205199e-03	5.958421e-02	0	0	3.326589e+01	2.034853e+02	GRN;LDLR
GO_Biological_Process_2025	Regulation of Microglial Cell Activation (GO:1903978)	2/15	2.205199e-03	5.958421e-02	0	0	3.326589e+01	2.034853e+02	GRN;LDLR
GO_Biological_Process_2025	Positive Regulation of Mitotic Sister Chromatid Separation (GO:1901970)	2/15	2.205199e-03	5.958421e-02	0	0	3.326589e+01	2.034853e+02	CDC20;INCENP
GO_Biological_Process_2025	Cellular Response to Oxygen-Containing Compound (GO:1901701)	7/384	2.227981e-03	5.958421e-02	0	0	4.167901e+00	2.545195e+01	APP;EGR1;PTK7;EGFR;MYD88;LGMN;IGF1R
GO_Biological_Process_2025	Memory (GO:0007613)	3/57	2.448332e-03	5.964009e-02	0	0	1.211966e+01	7.286761e+01	APP;LDLR;LGMN
GO_Biological_Process_2025	Regulation of Viral Life Cycle (GO:1903900)	2/16	2.512535e-03	5.964009e-02	0	0	3.088820e+01	1.849111e+02	LAMP3;NECTIN2
GO_Biological_Process_2025	Mitotic Chromosome Condensation (GO:0007076)	2/16	2.512535e-03	5.964009e-02	0	0	3.088820e+01	1.849111e+02	PLK1;NCAPD2
GO_Biological_Process_2025	Regulation of Amyloid Fibril Formation (GO:1905906)	2/16	2.512535e-03	5.964009e-02	0	0	3.088820e+01	1.849111e+02	APP;LDLR
GO_Biological_Process_2025	Axonogenesis (GO:0007409)	5/200	2.542525e-03	5.964009e-02	0	0	5.678767e+00	3.392835e+01	APP;MAP1S;DAG1;EPHB2;NEO1
GO_Biological_Process_2025	Peptidyl-Tyrosine Phosphorylation (GO:0018108)	3/58	2.573158e-03	5.964009e-02	0	0	1.189870e+01	7.094745e+01	EPHB2;EGFR;IGF1R
GO_Biological_Process_2025	Regulation of Mitotic Cell Cycle (GO:0007346)	4/124	2.792527e-03	6.168587e-02	0	0	7.328148e+00	4.309543e+01	CDC20;APP;PLK1;LGMN
GO_Biological_Process_2025	Regulation of Endothelial Cell Chemotaxis (GO:2001026)	2/17	2.838851e-03	6.168587e-02	0	0	2.882754e+01	1.690549e+02	HSPB1;LGMN
GO_Biological_Process_2025	Regulation of Ubiquitin Protein Ligase Activity (GO:1904666)	2/17	2.838851e-03	6.168587e-02	0	0	2.882754e+01	1.690549e+02	CDC20;PLK1
GO_Biological_Process_2025	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	5/210	3.135893e-03	6.218279e-02	0	0	5.399013e+00	3.112446e+01	APP;SLC39A10;SLC30A1;CHERP;SLC9A1
GO_Biological_Process_2025	Nuclear Chromosome Segregation (GO:0098813)	2/18	3.183966e-03	6.218279e-02	0	0	2.702446e+01	1.553806e+02	MAP1S;INCENP
GO_Biological_Process_2025	Establishment of Chromosome Localization (GO:0051303)	2/18	3.183966e-03	6.218279e-02	0	0	2.702446e+01	1.553806e+02	MAP1S;INCENP
GO_Biological_Process_2025	Positive Regulation of Ubiquitin-Protein Transferase Activity (GO:0051443)	2/18	3.183966e-03	6.218279e-02	0	0	2.702446e+01	1.553806e+02	CDC20;PLK1
GO_Biological_Process_2025	Negative Regulation of DNA-templated Transcription, Elongation (GO:0032785)	2/18	3.183966e-03	6.218279e-02	0	0	2.702446e+01	1.553806e+02	HEXIM1;ZC3H4
GO_Biological_Process_2025	Regulation of Neuron Apoptotic Process (GO:0043523)	4/129	3.219435e-03	6.218279e-02	0	0	7.033244e+00	4.036062e+01	APP;EGR1;GRN;LGMN
GO_Biological_Process_2025	Response to Acidic pH (GO:0010447)	2/19	3.547699e-03	6.379741e-02	0	0	2.543350e+01	1.434820e+02	SLC9A1;LGMN
GO_Biological_Process_2025	Positive Regulation of calcineurin-NFAT Signaling Cascade (GO:0070886)	2/19	3.547699e-03	6.379741e-02	0	0	2.543350e+01	1.434820e+02	CHERP;SLC9A1
GO_Biological_Process_2025	Positive Regulation of Calcineurin-Mediated Signaling (GO:0106058)	2/19	3.547699e-03	6.379741e-02	0	0	2.543350e+01	1.434820e+02	CHERP;SLC9A1
GO_Biological_Process_2025	Microglial Cell Activation (GO:0001774)	2/19	3.547699e-03	6.379741e-02	0	0	2.543350e+01	1.434820e+02	APP;GRN
GO_Biological_Process_2025	Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	5/219	3.750154e-03	6.629510e-02	0	0	5.169589e+00	2.887711e+01	APP;HIP1;DAG1;EGFR;IGF1R
GO_Biological_Process_2025	Associative Learning (GO:0008306)	2/20	3.929872e-03	6.719437e-02	0	0	2.401932e+01	1.330466e+02	APP;LGMN
GO_Biological_Process_2025	Positive Regulation of Monocyte Chemotaxis (GO:0090026)	2/20	3.929872e-03	6.719437e-02	0	0	2.401932e+01	1.330466e+02	APP;LGMN
GO_Biological_Process_2025	N-glycan Processing (GO:0006491)	2/21	4.330307e-03	7.169064e-02	0	0	2.275400e+01	1.238300e+02	GANAB;PRKCSH
GO_Biological_Process_2025	Negative Regulation of ERBB Signaling Pathway (GO:1901185)	2/21	4.330307e-03	7.169064e-02	0	0	2.275400e+01	1.238300e+02	EGFR;LGMN
GO_Biological_Process_2025	Cellular Response to Growth Factor Stimulus (GO:0071363)	4/150	5.499135e-03	8.961871e-02	0	0	6.015221e+00	3.129818e+01	HSPB1;EGFR;CD44;LGMN
GO_Biological_Process_2025	Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886)	2/25	6.111160e-03	9.657484e-02	0	0	1.879301e+01	9.579995e+01	CTSD;LGMN
GO_Biological_Process_2025	Zinc Ion Transport (GO:0006829)	2/25	6.111160e-03	9.657484e-02	0	0	1.879301e+01	9.579995e+01	SLC39A10;SLC30A1
GO_Biological_Process_2025	Positive Regulation of Cell Motility (GO:2000147)	5/249	6.421961e-03	9.947653e-02	0	0	4.527077e+00	2.285283e+01	GRN;HSPA5;EPHB2;EGFR;IGF1R
GO_Biological_Process_2025	Intracellular Signaling Cassette (GO:0141124)	6/354	6.509008e-03	9.947653e-02	0	0	3.831897e+00	1.929194e+01	FOSL1;APP;PRKCSH;NUCB1;EGFR;IGF1R
GO_Biological_Process_2025	Positive Regulation of Tumor Necrosis Factor Production (GO:0032760)	3/82	6.810764e-03	9.947653e-02	0	0	8.273891e+00	4.128052e+01	APP;HSPB1;EPHB2
GO_Biological_Process_2025	Antigen Processing and Presentation of Peptide Antigen via MHC Class II (GO:0002495)	2/27	7.106631e-03	9.947653e-02	0	0	1.728783e+01	8.551816e+01	CTSD;LGMN
GO_Biological_Process_2025	Spindle Assembly Checkpoint Signaling (GO:0071173)	2/27	7.106631e-03	9.947653e-02	0	0	1.728783e+01	8.551816e+01	CDC20;PLK1
GO_Biological_Process_2025	Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	2/27	7.106631e-03	9.947653e-02	0	0	1.728783e+01	8.551816e+01	CDC20;PLK1
GO_Biological_Process_2025	Mitotic Spindle Checkpoint Signaling (GO:0071174)	2/27	7.106631e-03	9.947653e-02	0	0	1.728783e+01	8.551816e+01	CDC20;PLK1
GO_Biological_Process_2025	+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897)	4/162	7.191844e-03	9.947653e-02	0	0	5.554993e+00	2.741282e+01	APP;HIP1;EGFR;IGF1R
GO_Biological_Process_2025	Cytoskeleton-Dependent Cytokinesis (GO:0061640)	3/84	7.278726e-03	9.947653e-02	0	0	8.068783e+00	3.972100e+01	INCENP;PLK1;SEPTIN9
GO_Biological_Process_2025	Positive Regulation of Synaptic Transmission (GO:0050806)	3/84	7.278726e-03	9.947653e-02	0	0	8.068783e+00	3.972100e+01	APP;EPHB2;LGMN
GO_Biological_Process_2025	Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	3/85	7.519681e-03	9.947653e-02	0	0	7.969981e+00	3.897505e+01	APP;HSPB1;EPHB2
GO_Biological_Process_2025	Regulation of Monocyte Chemotaxis (GO:0090025)	2/28	7.630031e-03	9.947653e-02	0	0	1.662207e+01	8.104364e+01	APP;LGMN
GO_Biological_Process_2025	Cellular Response to Hexose Stimulus (GO:0071331)	2/28	7.630031e-03	9.947653e-02	0	0	1.662207e+01	8.104364e+01	IGF1R;PCK2
GO_Biological_Process_2025	Positive Regulation of Mitotic Cell Cycle (GO:0045931)	2/28	7.630031e-03	9.947653e-02	0	0	1.662207e+01	8.104364e+01	PPP1R10;LGMN
GO_Biological_Process_2025	Negative Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045841)	2/29	8.170316e-03	1.033370e-01	0	0	1.600564e+01	7.694306e+01	CDC20;PLK1
GO_Biological_Process_2025	Regulation of Supramolecular Fiber Organization (GO:1902903)	2/29	8.170316e-03	1.033370e-01	0	0	1.600564e+01	7.694306e+01	APP;MAP1S
GO_Biological_Process_2025	Positive Regulation of Endothelial Cell Migration (GO:0010595)	3/88	8.270702e-03	1.033370e-01	0	0	7.687524e+00	3.686195e+01	GRN;HSPB1;LGMN
GO_Biological_Process_2025	Cellular Response to Nitrogen Compound (GO:1901699)	4/169	8.322445e-03	1.033370e-01	0	0	5.317441e+00	2.546416e+01	APP;EGR1;LGMN;IGF1R
GO_Biological_Process_2025	Mitotic Spindle Organization (GO:0007052)	3/90	8.795043e-03	1.079204e-01	0	0	7.510042e+00	3.554929e+01	MAP1S;INCENP;PLK1
GO_Biological_Process_2025	Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478)	2/31	9.300874e-03	1.102365e-01	0	0	1.490030e+01	6.969834e+01	CTSD;LGMN
GO_Biological_Process_2025	Chromosome Condensation (GO:0030261)	2/31	9.300874e-03	1.102365e-01	0	0	1.490030e+01	6.969834e+01	PLK1;NCAPD2
GO_Biological_Process_2025	Natural Killer Cell Mediated Immunity (GO:0002228)	2/31	9.300874e-03	1.102365e-01	0	0	1.490030e+01	6.969834e+01	TUBB4B;NECTIN2
GO_Biological_Process_2025	Regulation of Epithelial Cell Proliferation (GO:0050678)	3/93	9.617417e-03	1.109261e-01	0	0	7.258608e+00	3.371028e+01	GRN;MAGED1;EGFR
GO_Biological_Process_2025	DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)	2/32	9.890818e-03	1.109261e-01	0	0	1.440290e+01	6.648592e+01	NDRG1;GTSE1
GO_Biological_Process_2025	Response to Estrogen (GO:0043627)	2/32	9.890818e-03	1.109261e-01	0	0	1.440290e+01	6.648592e+01	WBP2;ASH2L
GO_Biological_Process_2025	Positive Regulation of T Cell Mediated Cytotoxicity (GO:0001916)	2/32	9.890818e-03	1.109261e-01	0	0	1.440290e+01	6.648592e+01	HLA-C;NECTIN2
GO_Biological_Process_2025	Natural Killer Cell Mediated Cytotoxicity (GO:0042267)	2/32	9.890818e-03	1.109261e-01	0	0	1.440290e+01	6.648592e+01	TUBB4B;NECTIN2
GO_Biological_Process_2025	Protein Localization to Chromatin (GO:0071168)	2/33	1.049699e-02	1.152459e-01	0	0	1.393759e+01	6.350895e+01	WBP2;PLK1
GO_Biological_Process_2025	Regulation of calcineurin-NFAT Signaling Cascade (GO:0070884)	2/33	1.049699e-02	1.152459e-01	0	0	1.393759e+01	6.350895e+01	SLC9A1;CHERP
GO_Biological_Process_2025	Defense Response to Gram-positive Bacterium (GO:0050830)	3/98	1.108479e-02	1.195602e-01	0	0	6.874841e+00	3.095178e+01	APP;CHAMP1;MYD88
GO_Biological_Process_2025	Liver Development (GO:0001889)	2/34	1.111922e-02	1.195602e-01	0	0	1.350136e+01	6.074370e+01	PRKCSH;PCK2
GO_Biological_Process_2025	Regulation of Neuronal Synaptic Plasticity (GO:0048168)	2/35	1.175735e-02	1.226292e-01	0	0	1.309157e+01	5.816946e+01	APP;EPHB2
GO_Biological_Process_2025	Positive Regulation of Macromolecule Metabolic Process (GO:0010604)	2/35	1.175735e-02	1.226292e-01	0	0	1.309157e+01	5.816946e+01	APP;ECE1
GO_Biological_Process_2025	Positive Regulation of Mononuclear Cell Migration (GO:0071677)	2/35	1.175735e-02	1.226292e-01	0	0	1.309157e+01	5.816946e+01	APP;LGMN
GO_Biological_Process_2025	Sister Chromatid Segregation (GO:0000819)	2/36	1.241122e-02	1.269108e-01	0	0	1.270588e+01	5.576808e+01	PLK1;CHAMP1
GO_Biological_Process_2025	Regulation of Blood Circulation (GO:1903522)	2/36	1.241122e-02	1.269108e-01	0	0	1.270588e+01	5.576808e+01	APP;ECE1
GO_Biological_Process_2025	Cellular Response to Glucose Stimulus (GO:0071333)	2/37	1.308068e-02	1.324578e-01	0	0	1.234224e+01	5.352357e+01	IGF1R;PCK2
GO_Biological_Process_2025	Axon Development (GO:0061564)	3/107	1.403584e-02	1.407632e-01	0	0	6.277050e+00	2.677878e+01	APP;MAP1S;EPHB2
GO_Biological_Process_2025	Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0043491)	2/39	1.446571e-02	1.436928e-01	0	0	1.167391e+01	4.945039e+01	EGFR;IGF1R
GO_Biological_Process_2025	Organelle Transport Along Microtubule (GO:0072384)	2/41	1.591120e-02	1.565602e-01	0	0	1.107414e+01	4.585503e+01	MAP1S;COPG2
GO_Biological_Process_2025	Defense Response to Fungus (GO:0050832)	2/42	1.665623e-02	1.580031e-01	0	0	1.079674e+01	4.421233e+01	APP;CHAMP1
GO_Biological_Process_2025	Positive Regulation of Gene Expression (GO:0010628)	6/436	1.690245e-02	1.580031e-01	0	0	3.088161e+00	1.260061e+01	APP;EGR1;PRKCSH;LAMP3;EPHB2;MYD88
GO_Biological_Process_2025	Regulation of Cell Cycle (GO:0051726)	5/318	1.712808e-02	1.580031e-01	0	0	3.516710e+00	1.430259e+01	CDC20;PPP1R13B;PLK1;PRR11;PHACTR4
GO_Biological_Process_2025	Regulation of Chemokine Production (GO:0032642)	2/43	1.741591e-02	1.580031e-01	0	0	1.053287e+01	4.266205e+01	APP;EGR1
GO_Biological_Process_2025	Learning (GO:0007612)	2/44	1.819010e-02	1.580031e-01	0	0	1.028157e+01	4.119701e+01	EPHB2;LGMN
GO_Biological_Process_2025	Mitotic Sister Chromatid Segregation (GO:0000070)	3/120	1.901489e-02	1.580031e-01	0	0	5.575937e+00	2.209483e+01	INCENP;PLK1;NCAPD2
GO_Biological_Process_2025	Peptidyl-Tyrosine Modification (GO:0018212)	2/46	1.978137e-02	1.580031e-01	0	0	9.813241e+00	3.849749e+01	EPHB2;EGFR
GO_Biological_Process_2025	Positive Regulation of Chemotaxis (GO:0050921)	2/46	1.978137e-02	1.580031e-01	0	0	9.813241e+00	3.849749e+01	HSPB1;LGMN
GO_Biological_Process_2025	Response to Cytokine (GO:0034097)	3/123	2.028549e-02	1.580031e-01	0	0	5.435714e+00	2.118760e+01	APP;LAMP3;MYD88
GO_Biological_Process_2025	Defense Response to Bacterium (GO:0042742)	4/221	2.043632e-02	1.580031e-01	0	0	4.032565e+00	1.568846e+01	APP;CHAMP1;SLC30A1;MYD88
GO_Biological_Process_2025	Cellular Defense Response (GO:0006968)	2/47	2.059817e-02	1.580031e-01	0	0	9.594686e+00	3.725188e+01	LGALS3BP;FOSL1
GO_Biological_Process_2025	Positive Regulation of Chromosome Organization (GO:2001252)	2/47	2.059817e-02	1.580031e-01	0	0	9.594686e+00	3.725188e+01	PPP1R10;NCAPD2
GO_Biological_Process_2025	Intracellular Glucose Homeostasis (GO:0001678)	2/47	2.059817e-02	1.580031e-01	0	0	9.594686e+00	3.725188e+01	IGF1R;PCK2
GO_Biological_Process_2025	Regulation of ERK1 and ERK2 Cascade (GO:0070372)	4/223	2.104323e-02	1.580031e-01	0	0	3.995332e+00	1.542668e+01	APP;EPHB2;EGFR;CD44
GO_Biological_Process_2025	Negative Regulation of MAPK Cascade (GO:0043409)	3/127	2.205089e-02	1.580031e-01	0	0	5.259305e+00	2.006111e+01	DAG1;EPHB2;IGF1R
GO_Biological_Process_2025	Arachidonate Metabolic Process (GO:0019369)	2/49	2.227334e-02	1.580031e-01	0	0	9.185476e+00	3.494490e+01	CYP2S1;EPHX1
GO_Biological_Process_2025	Positive Regulation of Cell Migration (GO:0030335)	5/344	2.315030e-02	1.580031e-01	0	0	3.242683e+00	1.221113e+01	GRN;HSPA5;EPHB2;EGFR;IGF1R
GO_Biological_Process_2025	ERBB2-EGFR Signaling Pathway (GO:0038134)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	EGFR
GO_Biological_Process_2025	L-ornithine Transmembrane Transport (GO:1903352)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	SLC7A1
GO_Biological_Process_2025	Regulation of Hormone Biosynthetic Process (GO:0046885)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	EGR1
GO_Biological_Process_2025	Regulation of Immunoglobulin Mediated Immune Response (GO:0002889)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	NECTIN2
GO_Biological_Process_2025	Toll Signaling Pathway (GO:0008063)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	MYD88
GO_Biological_Process_2025	Regulation of Non-Motile Cilium Assembly (GO:1902855)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	SEPTIN9
GO_Biological_Process_2025	Axo-Dendritic Transport (GO:0008088)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	APP
GO_Biological_Process_2025	Basic Amino Acid Transport (GO:0015802)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	SLC7A1
GO_Biological_Process_2025	Bradykinin Catabolic Process (GO:0010815)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	ECE1
GO_Biological_Process_2025	Cell Surface Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	PTPRF
GO_Biological_Process_2025	Phosphatidylinositol Acyl-Chain Remodeling (GO:0036149)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	MBOAT7
GO_Biological_Process_2025	Cholesterol Import (GO:0070508)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	LDLR
GO_Biological_Process_2025	Cytochrome Metabolic Process (GO:1903604)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	CYP2S1
GO_Biological_Process_2025	Short-Chain Fatty Acid Catabolic Process (GO:0019626)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	PCK2
GO_Biological_Process_2025	+ Reg of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	NECTIN2
GO_Biological_Process_2025	Positive Regulation of Natural Killer Cell Mediated Immune Response to Tumor Cell (GO:0002857)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	NECTIN2
GO_Biological_Process_2025	Positive Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010641)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	HIP1
GO_Biological_Process_2025	Metaphase/Anaphase Transition of Mitotic Cell Cycle (GO:0007091)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	PLK1
GO_Biological_Process_2025	Regulation of G Protein-Coupled Receptor Internalization (GO:1904020)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	APP
GO_Biological_Process_2025	Negative Regulation of IRE1-mediated Unfolded Protein Response (GO:1903895)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	HSPA5
GO_Biological_Process_2025	Negative Regulation of Astrocyte Differentiation (GO:0048712)	1/5	2.328228e-02	1.580031e-01	0	0	5.350000e+01	2.011634e+02	LDLR
GO_Biological_Process_2025	Regulation of Tumor Necrosis Factor Production (GO:0032680)	3/131	2.389780e-02	1.580031e-01	0	0	5.093922e+00	1.902055e+01	APP;HSPB1;EPHB2
GO_Biological_Process_2025	Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	2/51	2.400298e-02	1.580031e-01	0	0	8.809672e+00	3.285635e+01	HIP1;EGFR
GO_Biological_Process_2025	Regulation of Mitotic Metaphase/Anaphase Transition (GO:0030071)	2/51	2.400298e-02	1.580031e-01	0	0	8.809672e+00	3.285635e+01	CDC20;PLK1
GO_Biological_Process_2025	Response to Glucose (GO:0009749)	2/51	2.400298e-02	1.580031e-01	0	0	8.809672e+00	3.285635e+01	IGF1R;PCK2
GO_Biological_Process_2025	Positive Regulation of Leukocyte Mediated Cytotoxicity (GO:0001912)	2/51	2.400298e-02	1.580031e-01	0	0	8.809672e+00	3.285635e+01	HLA-C;NECTIN2
